cdate,openp,highp,lowp,closep,adjp,volume
1963-07-25,1.665776,1.679382,1.665776,428.999969,1.667719,544000
1963-07-26,1.667719,1.679382,1.667719,431.500000,1.677439,387200
1963-07-29,1.679382,1.685214,1.679382,433.000031,1.683271,328000
1963-07-30,1.692017,1.722144,1.692017,443.000000,1.722144,1083200
1963-07-31,1.722144,1.741581,1.689101,434.500000,1.689101,1139200
1963-08-01,1.689101,1.699792,1.671607,435.000000,1.691045,976000
1963-08-02,1.691045,1.698820,1.679382,432.000000,1.679382,360000
1963-08-05,1.679382,1.701736,1.677439,437.749969,1.701736,400000
1963-08-06,1.702123,1.718647,1.696291,441.750000,1.717676,816000
1963-08-07,1.717676,1.717676,1.699693,437.125000,1.699693,528000
1963-08-08,1.699693,1.716704,1.689486,439.000000,1.706982,507200
1963-08-09,1.706982,1.728370,1.705039,443.500031,1.724481,672000
1963-08-12,1.730314,1.740034,1.730314,445.500031,1.732258,816000
1963-08-13,1.736146,1.767254,1.736146,454.250031,1.766280,1416000
1963-08-14,1.766280,1.786695,1.751698,457.000000,1.776973,1320000
1963-08-15,1.776973,1.784751,1.765309,454.000000,1.765309,875200
1963-08-16,1.765309,1.776973,1.759476,452.500000,1.759476,432000
1963-08-19,1.759476,1.769197,1.757532,452.000000,1.757532,304000
1963-08-20,1.757532,1.765309,1.736146,446.500000,1.736146,480000
1963-08-21,1.739062,1.749754,1.739062,448.750000,1.744895,280000
1963-08-22,1.744895,1.759476,1.740034,452.500000,1.759476,491200
1963-08-23,1.759476,1.765309,1.741978,448.500000,1.743922,435200
1963-08-26,1.747811,1.756560,1.747811,450.000000,1.749754,371200
1963-08-27,1.749754,1.751698,1.718647,442.000000,1.718647,555200
1963-08-28,1.718647,1.741978,1.718647,443.500031,1.724481,627200
1963-08-29,1.724481,1.738089,1.720593,442.500000,1.720593,544000
1963-08-30,1.720593,1.730314,1.708929,444.750000,1.729342,672000
1963-09-03,1.731770,1.756560,1.731770,447.500000,1.740034,816000
1963-09-04,1.741978,1.757532,1.741978,448.000000,1.741978,867200
1963-09-05,1.741978,1.757532,1.738089,450.500000,1.751698,576000
1963-09-06,1.755587,1.798359,1.755587,458.500000,1.782806,1899200
1963-09-09,1.782806,1.798359,1.769197,456.499969,1.775030,899200
1963-09-10,1.775030,1.792527,1.775030,458.000000,1.780862,760000
1963-09-11,1.780862,1.794472,1.776973,457.000000,1.776973,880000
1963-09-12,1.776973,1.782806,1.767254,456.499969,1.775030,539200
1963-09-13,1.775030,1.790582,1.771142,455.500000,1.771142,603200
1963-09-16,1.771142,1.782806,1.769197,455.000000,1.769197,456000
1963-09-17,1.769197,1.786695,1.769197,455.124969,1.769683,664000
1963-09-18,1.769683,1.776002,1.740034,450.000000,1.749754,707200
1963-09-19,1.750242,1.769197,1.750242,454.250031,1.766280,576000
1963-09-20,1.766280,1.782806,1.765309,456.499969,1.775030,603200
1963-09-23,1.775030,1.789612,1.765309,454.499969,1.767254,808000
1963-09-24,1.769197,1.799332,1.769197,462.500000,1.798359,1096000
1963-09-25,1.798359,1.823633,1.780862,458.000000,1.780862,2112000
1963-09-26,1.780862,1.788638,1.750726,450.250000,1.750726,1659200
1963-09-27,1.750726,1.760449,1.738089,448.500000,1.743922,939200
1963-09-30,1.743922,1.759476,1.738089,452.000000,1.757532,640000
1963-10-01,1.757532,1.771142,1.748785,449.750000,1.748785,640000
1963-10-02,1.748785,1.753643,1.743922,449.250000,1.746838,339200
1963-10-03,1.749754,1.779891,1.749754,457.000000,1.776973,376000
1963-10-04,1.788638,1.808081,1.788638,461.500000,1.794472,1323200
1963-10-07,1.794472,1.825578,1.788638,469.500000,1.825578,1091200
1963-10-08,1.825578,1.834328,1.798359,462.500000,1.798359,1955200
1963-10-09,1.798359,1.819746,1.793499,462.500000,1.798359,904000
1963-10-10,1.798359,1.810997,1.790582,465.500000,1.810024,760000
1963-10-11,1.810024,1.830924,1.810024,469.000000,1.823633,1096000
1963-10-14,1.823633,1.850852,1.823633,476.000000,1.850852,1091200
1963-10-15,1.855713,1.873211,1.855713,478.000000,1.858631,1480000
1963-10-16,1.858631,1.909178,1.858631,490.250000,1.906262,1347200
1963-10-17,1.914038,1.930564,1.914038,492.250000,1.914038,1848000
1963-10-18,1.914038,1.926675,1.909178,494.750000,1.923759,760000
1963-10-21,1.923759,1.938340,1.920842,494.000000,1.920842,880000
1963-10-22,1.916954,1.916954,1.882931,486.000031,1.889736,1728000
1963-10-23,1.889736,1.906262,1.878071,483.000031,1.878071,843200
1963-10-24,1.885848,1.903344,1.885848,485.000000,1.885848,528000
1963-10-25,1.894596,1.920842,1.894596,493.500031,1.918898,779200
1963-10-28,1.928620,1.950977,1.928620,497.250031,1.933480,1848000
1963-10-29,1.933480,1.947090,1.901401,491.250000,1.910150,1331200
1963-10-30,1.910150,1.911122,1.882931,484.250000,1.882931,747200
1963-10-31,1.882931,1.920842,1.881960,494.000000,1.920842,707200
1963-11-01,1.920842,1.927648,1.894596,488.500000,1.899455,640000
1963-11-04,1.899944,1.910639,1.875635,484.000000,1.882442,539200
1963-11-06,1.881469,1.881469,1.855216,480.000000,1.866884,976000
1963-11-07,1.866884,1.886331,1.866884,481.499969,1.872718,448000
1963-11-08,1.882442,1.894110,1.882442,484.499969,1.884387,520000
1963-11-11,1.888275,1.901888,1.888275,487.000000,1.894110,400000
1963-11-12,1.896055,1.917445,1.896055,488.000000,1.897998,875200
1963-11-13,1.897998,1.915502,1.897998,489.499969,1.903831,648000
1963-11-14,1.903831,1.909667,1.884387,487.000000,1.894110,640000
1963-11-15,1.894110,1.899944,1.879525,485.000000,1.886331,435200
1963-11-18,1.884387,1.884387,1.857162,480.500000,1.868829,424000
1963-11-19,1.868829,1.878550,1.836741,472.250000,1.836741,640000
1963-11-20,1.836741,1.866884,1.829935,472.000000,1.835770,928000
1963-11-21,1.835770,1.845493,1.804655,463.999969,1.804655,912000
1963-11-22,1.804655,1.830908,1.792987,465.250000,1.809518,795200
1963-11-26,1.809518,1.832853,1.805628,471.250000,1.832853,1056000
1963-11-27,1.832853,1.859106,1.830908,478.000000,1.859106,936000
1963-11-29,1.859106,1.893138,1.857162,485.249969,1.887303,675200
1963-12-02,1.897998,1.913556,1.897998,491.999969,1.913556,675200
1963-12-03,1.913556,1.919391,1.894110,489.499969,1.903831,672000
1963-12-04,1.902860,1.902860,1.878550,483.000031,1.878550,627200
1963-12-05,1.884387,1.903831,1.884387,487.500000,1.896055,544000
1963-12-06,1.896055,1.908695,1.880496,484.499969,1.884387,432000
1963-12-09,1.884387,1.886331,1.866884,484.000000,1.882442,611200
1963-12-10,1.878550,1.878550,1.866884,481.000000,1.870774,299200
1963-12-11,1.870774,1.878550,1.866884,480.000000,1.866884,243200
1963-12-12,1.866884,1.872718,1.848411,475.249969,1.848411,240000
1963-12-13,1.848411,1.857162,1.841604,475.249969,1.848411,339200
1963-12-16,1.849382,1.867857,1.849382,476.000000,1.851327,243200
1963-12-17,1.857162,1.880496,1.857162,483.500000,1.880496,448000
1963-12-18,1.880496,1.909667,1.880496,483.500000,1.880496,616000
1963-12-19,1.880496,1.894110,1.874663,483.000031,1.878550,480000
1963-12-20,1.878550,1.884387,1.861050,483.500000,1.880496,448000
1963-12-23,1.880496,1.892164,1.875635,483.000031,1.878550,600000
1963-12-24,1.880496,1.896055,1.880496,484.499969,1.884387,467200
1963-12-26,1.890221,1.911611,1.890221,490.500031,1.907723,515200
1963-12-27,1.919391,1.935920,1.919391,493.500031,1.919391,1080000
1963-12-30,1.927170,1.945643,1.927170,499.000000,1.940782,1715200
1963-12-31,1.946616,1.981620,1.946616,507.000061,1.971896,1739200
1964-01-02,1.983565,2.018568,1.983565,517.000000,2.010791,1216000
1964-01-03,2.010791,2.026347,1.983565,510.000000,1.983565,1048000
1964-01-06,1.988426,2.016623,1.988426,511.500000,1.989398,699200
1964-01-07,1.989398,2.008845,1.973843,508.000031,1.975787,587200
1964-01-08,1.975787,2.006901,1.975787,513.000000,1.995231,675200
1964-01-09,1.999122,2.057462,1.999122,528.500000,2.055517,1235200
1964-01-10,2.055517,2.076907,2.055517,533.000000,2.073019,1120000
1964-01-13,2.073019,2.108023,2.061351,536.000000,2.084688,1227200
1964-01-14,2.084688,2.108023,2.080797,534.999939,2.080797,1032000
1964-01-15,2.113858,2.181920,2.113858,561.000000,2.181920,1560000
1964-01-16,2.181920,2.205257,2.127471,550.000000,2.139138,1931200
1964-01-17,2.139138,2.178032,2.135249,553.000000,2.150807,1259200
1964-01-20,2.150807,2.193589,2.146917,552.000000,2.146917,1248000
1964-01-21,2.146917,2.166364,2.108023,542.000000,2.108023,2171200
1964-01-22,2.115802,2.143028,2.115802,547.000000,2.127471,947200
1964-01-23,2.129416,2.146917,2.129416,549.500061,2.137194,720000
1964-01-24,2.137194,2.141083,2.119691,546.000000,2.123581,568000
1964-01-27,2.123581,2.137194,2.082742,540.000000,2.100243,568000
1964-01-28,2.096355,2.096355,2.074963,534.000000,2.076907,552000
1964-01-29,2.073019,2.073019,2.038014,524.000000,2.038014,816000
1964-01-30,2.049684,2.073019,2.049684,529.000000,2.057462,480000
1964-01-31,2.065241,2.108023,2.065241,542.000000,2.108023,640000
1964-02-03,2.108023,2.125526,2.094411,541.000000,2.104135,616000
1964-02-04,2.099760,2.099760,2.085172,539.500000,2.098787,339200
1964-02-05,2.098787,2.102676,2.085172,536.000000,2.085172,435200
1964-02-06,2.085172,2.098787,2.077388,536.000000,2.085172,603200
1964-02-07,2.089059,2.096842,2.089059,537.000000,2.089059,760000
1964-02-10,2.092950,2.110456,2.092950,540.000000,2.100731,627200
1964-02-11,2.104621,2.118237,2.104621,542.000000,2.108511,555200
1964-02-12,2.108511,2.124072,2.104621,546.000000,2.124072,432000
1964-02-13,2.129908,2.155193,2.129908,554.000000,2.155193,843200
1964-02-14,2.155193,2.166865,2.151305,555.500000,2.161029,603200
1964-02-17,2.161029,2.174645,2.151305,553.000000,2.151305,696000
1964-02-18,2.151305,2.162975,2.137690,554.000000,2.155193,611200
1964-02-19,2.155193,2.164920,2.155193,554.000000,2.155193,219200
1964-02-20,2.155193,2.162975,2.147414,555.500000,2.161029,288000
1964-02-24,2.165893,2.175620,2.165893,556.749939,2.165893,448000
1964-02-25,2.172700,2.225219,2.172700,570.000000,2.217439,1024000
1964-02-26,2.221328,2.240779,2.221328,575.499939,2.238834,939200
1964-02-27,2.238834,2.242726,2.199932,566.500000,2.203823,603200
1964-02-28,2.203823,2.225219,2.190207,569.000000,2.213548,648000
1964-03-02,2.213548,2.223274,2.196042,564.500000,2.196042,400000
1964-03-03,2.196042,2.210630,2.188262,564.000000,2.194097,376000
1964-03-04,2.194097,2.199932,2.162975,558.000000,2.170756,515200
1964-03-05,2.170756,2.194097,2.166865,562.500000,2.188262,371200
1964-03-06,2.197986,2.213548,2.197986,567.999939,2.209657,552000
1964-03-09,2.209657,2.221328,2.207713,567.999939,2.209657,664000
1964-03-10,2.209657,2.217439,2.197986,568.500000,2.211603,312000
1964-03-11,2.221328,2.250506,2.221328,575.250000,2.237863,603200
1964-03-12,2.252451,2.275793,2.252451,585.000000,2.275793,664000
1964-03-13,2.287462,2.303024,2.287462,588.500000,2.289407,1320000
1964-03-16,2.285516,2.285516,2.264123,584.500000,2.273847,360000
1964-03-17,2.273847,2.275793,2.266067,583.500000,2.269956,483200
1964-03-18,2.269956,2.277737,2.244669,579.750000,2.255369,496000
1964-03-19,2.255369,2.256340,2.242726,577.250000,2.245642,491200
1964-03-20,2.245642,2.247588,2.231053,574.500000,2.234946,672000
1964-03-23,2.234946,2.260232,2.225219,579.999939,2.256340,467200
1964-03-24,2.260232,2.279682,2.260232,582.000061,2.264123,419200
1964-03-25,2.268012,2.284547,2.268012,586.500000,2.281628,467200
1964-03-26,2.281628,2.293298,2.274333,588.500000,2.289407,419200
1964-03-30,2.289407,2.305942,2.289407,589.000000,2.291353,635200
1964-03-31,2.293298,2.312750,2.293298,594.249939,2.311777,1035200
1964-04-01,2.314694,2.324421,2.314694,595.250000,2.315668,720000
1964-04-02,2.318584,2.332200,2.318584,598.000000,2.326365,568000
1964-04-03,2.326365,2.334146,2.322475,598.500000,2.328310,915200
1964-04-06,2.328310,2.337064,2.322475,597.000000,2.322475,731200
1964-04-07,2.322475,2.339980,2.287462,588.250000,2.288435,1096000
1964-04-08,2.288435,2.293298,2.271903,584.500000,2.273847,672000
1964-04-09,2.276763,2.293298,2.276763,585.250000,2.276763,339200
1964-04-10,2.282600,2.326365,2.282600,596.750000,2.321502,1320000
1964-04-13,2.321502,2.332200,2.296216,590.250000,2.296216,640000
1964-04-14,2.296216,2.306914,2.276763,586.000000,2.279682,347200
1964-04-15,2.279682,2.287462,2.271903,584.000000,2.271903,395200
1964-04-16,2.271903,2.273847,2.261204,582.250000,2.265094,467200
1964-04-17,2.268012,2.289407,2.268012,585.500000,2.277737,395200
1964-04-20,2.277737,2.287462,2.264123,582.000061,2.264123,280000
1964-04-21,2.265094,2.295245,2.265094,590.000061,2.295245,432000
1964-04-22,2.295245,2.310805,2.289407,594.000000,2.310805,419200
1964-04-23,2.310805,2.318584,2.271903,584.000000,2.271903,520000
1964-04-24,2.271903,2.283574,2.253422,583.000000,2.268012,539200
1964-04-27,2.268012,2.274820,2.258286,581.000000,2.260232,496000
1964-04-28,2.260232,2.287462,2.260232,583.500000,2.269956,480000
1964-04-29,2.269956,2.283574,2.242726,576.500000,2.242726,627200
1964-04-30,2.242726,2.248561,2.218411,570.250000,2.218411,376000
1964-05-01,2.221328,2.254395,2.221328,579.500000,2.254395,400000
1964-05-04,2.260232,2.279682,2.260232,584.000000,2.271903,363200
1964-05-05,2.271903,2.279682,2.264123,584.750000,2.274820,251200
1964-05-06,2.274820,2.290378,2.271903,584.000000,2.271903,243200
1964-05-07,2.271903,2.289407,2.268984,583.250000,2.268984,288000
1964-05-08,2.268984,2.279682,2.268012,584.500000,2.273847,280000
1964-05-11,2.273847,2.282600,2.269956,584.000000,2.271903,363200
1964-05-12,2.273847,2.283574,2.273847,586.500000,2.281628,219200
1964-05-13,2.281628,2.298162,2.281628,587.250000,2.284547,483200
1964-05-14,2.281628,2.281628,2.268012,584.500000,2.273847,299200
1964-05-15,2.273847,2.290378,2.270929,587.500000,2.285516,227200
1964-05-18,2.312264,2.312264,2.275793,473.000000,2.300106,555200
1964-05-19,2.300106,2.329282,2.300106,478.000000,2.324421,696000
1964-05-20,2.329282,2.359676,2.329282,485.249969,2.359676,1320000
1964-05-21,2.363324,2.382773,2.363324,488.999969,2.377909,1104000
1964-05-22,2.382773,2.402225,2.382773,491.000000,2.387636,936000
1964-05-25,2.388243,2.393106,2.349330,483.500000,2.351763,544000
1964-05-26,2.351763,2.359058,2.332915,482.000061,2.344468,808000
1964-05-27,2.344468,2.344468,2.315282,476.500000,2.317716,688000
1964-05-28,2.320147,2.334738,2.320147,480.000000,2.334738,443200
1964-06-01,2.334738,2.344468,2.301906,473.249969,2.301906,443200
1964-06-02,2.305554,2.325011,2.305554,475.500031,2.312850,435200
1964-06-03,2.312850,2.317716,2.286098,470.000000,2.286098,531200
1964-06-04,2.286098,2.293395,2.245971,461.750000,2.245971,611200
1964-06-05,2.245971,2.271506,2.242323,463.999969,2.256914,552000
1964-06-08,2.256914,2.271506,2.242323,461.000000,2.242323,251200
1964-06-09,2.244754,2.286098,2.244754,470.000000,2.286098,627200
1964-06-10,2.286098,2.300689,2.271506,467.000000,2.271506,376000
1964-06-11,2.271506,2.290963,2.269074,469.000000,2.281235,384000
1964-06-12,2.286098,2.300689,2.286098,472.500000,2.298260,267200
1964-06-15,2.303123,2.320147,2.303123,476.000000,2.315282,280000
1964-06-16,2.325011,2.333523,2.325011,479.250031,2.331092,312000
1964-06-17,2.333523,2.346897,2.333523,482.000061,2.344468,747200
1964-06-18,2.344468,2.348114,2.322579,477.500000,2.322579,443200
1964-06-19,2.322579,2.333523,2.317716,479.500000,2.332306,219200
1964-06-22,2.332306,2.339603,2.327444,480.749969,2.338388,275200
1964-06-23,2.338388,2.339603,2.322579,478.750000,2.328659,219200
1964-06-24,2.328659,2.342035,2.322579,481.250000,2.340821,336000
1964-06-25,2.340821,2.351763,2.338388,481.000000,2.339603,467200
1964-06-26,2.339603,2.344468,2.325011,478.000000,2.325011,275200
1964-06-29,2.325011,2.334738,2.321362,477.250031,2.321362,275200
1964-06-30,2.321362,2.329875,2.320147,476.999969,2.320147,291200
1964-07-01,2.328659,2.344468,2.328659,481.000000,2.339603,371200
1964-07-02,2.345684,2.359058,2.345684,484.000000,2.354195,528000
1964-07-06,2.354195,2.379732,2.354195,488.000000,2.373651,400000
1964-07-07,2.379732,2.393106,2.379732,491.000000,2.388243,544000
1964-07-08,2.388243,2.393106,2.377300,488.999969,2.378515,304000
1964-07-09,2.378515,2.388243,2.372435,487.750000,2.372435,267200
1964-07-10,2.372435,2.380948,2.346897,482.500000,2.346897,496000
1964-07-13,2.346897,2.348114,2.334738,481.499969,2.342035,528000
1964-07-14,2.342035,2.354195,2.288531,472.000000,2.295826,1259200
1964-07-15,2.298260,2.321362,2.298260,476.999969,2.320147,435200
1964-07-16,2.322579,2.332306,2.322579,478.999969,2.329875,360000
1964-07-17,2.329875,2.335956,2.327444,478.999969,2.329875,216000
1964-07-20,2.329875,2.329875,2.305554,474.000000,2.305554,267200
1964-07-21,2.305554,2.317716,2.293395,472.250000,2.297043,435200
1964-07-22,2.297043,2.303123,2.286098,471.499969,2.293395,299200
1964-07-23,2.293395,2.293395,2.281235,470.000000,2.286098,192000
1964-07-24,2.278802,2.278802,2.255700,463.750000,2.255700,507200
1964-07-27,2.255700,2.259346,2.242323,461.500000,2.244754,616000
1964-07-28,2.244754,2.248402,2.237457,460.500031,2.239890,472000
1964-07-29,2.242323,2.259956,2.242323,464.625000,2.259956,299200
1964-07-30,2.259956,2.261778,2.244754,461.500000,2.244754,216000
1964-07-31,2.244754,2.250834,2.242323,461.999969,2.247186,264000
1964-08-03,2.247186,2.247186,2.236242,459.750000,2.236242,203200
1964-08-04,2.218603,2.218603,2.161437,444.250000,2.161437,1131200
1964-08-05,2.161437,2.196710,2.150488,451.000031,2.194278,1203200
1964-08-06,2.194278,2.199143,2.161437,444.750000,2.163870,552000
1964-08-07,2.180898,2.194278,2.180898,448.999969,2.184547,472000
1964-08-10,2.184547,2.186980,2.180898,448.999969,2.184547,323200
1964-08-11,2.184547,2.191844,2.167518,445.500031,2.167518,600000
1964-08-12,2.167518,2.191844,2.162652,448.500000,2.182114,515200
1964-08-13,2.184547,2.201576,2.184547,452.500000,2.201576,419200
1964-08-14,2.201576,2.206440,2.174817,446.999969,2.174817,363200
1964-08-17,2.177249,2.189412,2.177249,447.500000,2.177249,288000
1964-08-18,2.177249,2.178466,2.174817,447.750000,2.178466,179200
1964-08-19,2.178466,2.178466,2.156571,443.500031,2.157788,371200
1964-08-20,2.154137,2.154137,2.096970,433.999969,2.111567,1043200
1964-08-21,2.113999,2.139543,2.113999,439.000000,2.135894,616000
1964-08-24,2.135894,2.139543,2.116433,435.125000,2.117040,304000
1964-08-25,2.117040,2.117040,2.077509,428.500031,2.084807,672000
1964-08-26,2.084807,2.096970,2.070210,427.750000,2.081158,731200
1964-08-27,2.083590,2.095752,2.083590,430.000000,2.092105,600000
1964-08-28,2.105485,2.129811,2.105485,437.749969,2.129811,424000
1964-08-31,2.129811,2.148057,2.123730,440.500000,2.143191,544000
1964-09-01,2.143191,2.152923,2.135894,441.000000,2.145624,408000
1964-09-02,2.145624,2.157788,2.139543,442.000000,2.150488,256000
1964-09-03,2.150488,2.162652,2.150488,444.250000,2.161437,507200
1964-09-04,2.161437,2.169950,2.154137,444.125000,2.160828,352000
1964-09-08,2.160828,2.168734,2.140759,440.250000,2.141974,323200
1964-09-09,2.141974,2.149273,2.116433,435.250000,2.117647,448000
1964-09-10,2.092105,2.092105,2.067779,426.125000,2.073252,1571200
1964-09-11,2.073252,2.088457,2.067779,425.250000,2.068996,803200
1964-09-14,2.068996,2.076292,2.004528,412.000000,2.004528,1032000
1964-09-15,2.010611,2.039802,2.010611,416.500000,2.026422,960000
1964-09-16,2.031287,2.075686,2.031287,426.625031,2.075686,696000
1964-09-17,2.087239,2.118864,2.087239,433.999969,2.111567,736000
1964-09-18,2.111567,2.120080,2.058049,425.500000,2.070210,771200
1964-09-21,2.075077,2.101836,2.075077,426.499969,2.075077,336000
1964-09-22,2.075077,2.094539,2.070210,425.500000,2.070210,424000
1964-09-23,2.070210,2.092105,2.070210,430.000000,2.092105,339200
1964-09-24,2.092105,2.106700,2.092105,431.999969,2.101836,280000
