cdate,closep,pctlead,updown,pctlag1,pctlag2,pctlag3,pctlag4,pctlag5,pctlag6,pctlag7,pctlag8,pctlag12,pctlag16,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1950-06-15,18.9300,0.2110,1,-0.2634,-1.6623,-2.4227,-1.7134,-1.0972,0.0000,0.2648,1.7742,1.1218,1.1758,-0.8441,-0.8223,-0.4310,-0.2192,0.0000,0.0373,0.2160,0.0817,0.0400,0.0600
1950-06-16,18.9700,-0.2640,0,0.2113,-0.0527,-1.4546,-2.2165,-1.5057,-0.8882,0.2113,0.4767,1.0117,1.4981,-0.0264,-0.4923,-0.5648,-0.3036,-0.1481,0.0299,0.0589,0.2154,0.0500,0.0600
1950-06-19,18.9200,-0.4760,0,-0.2636,-0.0528,-0.3161,-1.7143,-2.4742,-1.7653,-1.1494,-0.0528,0.7991,1.2306,-0.0264,-0.1056,-0.4354,-0.5050,-0.2971,-0.1645,-0.0065,0.0233,0.0100,0.0600
1950-06-20,18.8300,0.9030,1,-0.4757,-0.7380,-0.5283,-0.7903,-2.1818,-2.9381,-2.2326,-1.6196,0.2129,0.8570,-0.3709,-0.1763,-0.1983,-0.4438,-0.5005,-0.3226,-0.2032,-0.0582,0.0200,0.0600
1950-06-21,19.0000,0.8420,1,0.9028,0.4228,0.1581,0.3698,0.1054,-1.2987,-2.0619,-1.3499,2.1505,1.4957,0.2115,0.0529,0.0924,0.0211,-0.2200,-0.3010,-0.1707,-0.0816,0.0300,0.0600
1950-06-22,19.1600,-0.1040,0,0.8421,1.7525,1.2685,1.0016,1.2150,0.9484,-0.4675,-1.2371,1.4831,2.0234,0.8648,0.4211,0.2503,0.2424,0.1582,-0.0678,-0.1579,-0.0583,0.0400,0.0600
1950-06-23,19.1400,-5.3810,0,-0.1044,0.7368,1.6463,1.1628,0.8962,1.1093,0.8430,-0.5714,1.1093,1.9712,0.3655,0.5410,0.2890,0.1789,0.1842,0.1203,-0.0724,-0.1519,0.0500,0.0600
1950-06-26,18.1100,-1.1040,0,-5.3814,-5.4802,-4.6842,-3.8237,-4.2812,-4.5335,-4.3317,-4.5838,-5.3814,-3.6189,-2.8188,-1.5777,-0.9548,-0.8595,-0.7600,-0.6206,-0.5759,-0.6704,0.0100,0.0600
1950-06-27,17.9100,1.1170,1,-1.1044,-6.4263,-6.5240,-5.7368,-4.8858,-5.3383,-5.5878,-5.3883,-7.0093,-3.7097,-3.4148,-2.2661,-1.4666,-0.9859,-0.9006,-0.8087,-0.6798,-0.6332,0.0200,0.0600
1950-06-28,18.1100,-3.7000,0,1.1167,0.0000,-5.3814,-5.4802,-4.6842,-3.8237,-4.2812,-4.5335,-6.6495,-4.0784,0.0000,-1.9028,-1.4331,-0.9629,-0.6461,-0.6218,-0.5765,-0.4877,0.0300,0.0600
1950-06-29,17.4400,1.4330,1,-3.6996,-2.6242,-3.6996,-8.8819,-8.9770,-8.2105,-7.3818,-7.8224,-9.4026,-7.8711,-1.3221,-1.2533,-2.3753,-1.8962,-1.4199,-1.0786,-1.0020,-0.9183,0.0400,0.0600
1950-06-30,17.6900,-0.2830,0,1.4335,-2.3192,-1.2284,-2.3192,-7.5757,-7.6722,-6.8947,-6.0542,-6.7966,-7.5757,-1.1956,-0.4132,-0.5903,-1.6245,-1.3561,-1.0270,-0.7778,-0.7437,0.0500,0.0600
1950-07-03,17.6400,0.9640,1,-0.2827,1.1468,-2.5953,-1.5075,-2.5953,-7.8370,-7.9332,-7.1579,-6.8146,-8.4112,0.5661,-0.8907,-0.3809,-0.5293,-1.4032,-1.2060,-0.9366,-0.7247,0.0100,0.0700
1950-07-05,17.8100,0.5610,1,0.9637,0.6783,2.1215,-1.6566,-0.5584,-1.6566,-6.9488,-7.0459,-6.1149,-8.1959,0.3385,0.6963,-0.4251,-0.1128,-0.2814,-1.0665,-0.9385,-0.7300,0.0300,0.0700
1950-07-06,17.9100,-1.3400,0,0.5615,1.5306,1.2436,2.6949,-1.1044,0.0000,-1.1044,-6.4263,-5.3383,-6.9610,0.7559,0.4123,0.6615,-0.2260,0.0000,-0.1606,-0.8624,-0.7727,0.0400,0.0700
1950-07-07,17.6700,-0.4530,0,-1.3400,-0.7861,0.1701,-0.1131,1.3188,-2.4296,-1.3400,-2.4296,-6.1604,-6.9020,-0.3935,0.0562,-0.0282,0.2592,-0.4145,-0.1931,-0.3095,-0.9171,0.0500,0.0700
1950-07-10,17.5900,-1.5350,0,-0.4527,-1.7867,-1.2353,-0.2834,-0.5653,0.8601,-2.8713,-1.7867,-7.4211,-7.0787,-0.9075,-0.4138,-0.0704,-0.1128,0.1411,-0.4202,-0.2256,-0.3255,0.0100,0.0700
1950-07-11,17.3200,-2.5980,0,-1.5350,-1.9808,-3.2942,-2.7513,-1.8141,-2.0916,-0.6881,-4.3622,-9.6033,-8.6979,-1.0026,-1.1221,-0.6951,-0.3624,-0.3493,-0.0971,-0.5600,-0.3706,0.0200,0.0700
1950-07-12,16.8700,-1.0670,0,-2.5981,-4.0932,-4.5274,-5.8068,-5.2779,-4.3651,-4.6354,-3.2683,-11.8600,-10.8351,-2.1059,-1.5450,-1.4975,-1.0760,-0.7321,-0.6677,-0.4057,-0.7851,0.0300,0.0700
1950-07-13,16.6900,1.0780,1,-1.0670,-3.6374,-5.1165,-5.5461,-6.8118,-6.2886,-5.3855,-5.6529,-7.8410,-11.3648,-1.8772,-1.7689,-1.4313,-1.4163,-1.0764,-0.7796,-0.7168,-0.4771,0.0400,0.0700
1950-07-14,16.8700,-1.1260,0,1.0785,0.0000,-2.5981,-4.0932,-4.5274,-5.8068,-5.2779,-4.3651,-5.8068,-11.2105,0.0000,-0.8923,-1.0627,-0.9374,-1.0096,-0.7774,-0.5550,-0.5244,0.0500,0.0700
1950-07-17,16.6800,2.2780,1,-1.1263,-0.0599,-1.1263,-3.6952,-5.1734,-5.6027,-6.8677,-6.3447,-7.8962,-12.9436,-0.0298,-0.3782,-0.9537,-1.0778,-0.9704,-1.0277,-0.8212,-0.6177,0.0100,0.0700
1950-07-18,17.0600,1.7590,1,2.2782,1.1262,2.2169,1.1262,-1.5012,-3.0131,-3.4522,-4.7460,-2.1789,-10.8673,0.5631,0.7311,0.2823,-0.3089,-0.5222,-0.5123,-0.6216,-0.4849,0.0200,0.0700
1950-07-19,17.3600,1.4400,1,1.7585,4.0767,2.9046,4.0144,2.9046,0.2310,-1.3076,-1.7544,-1.8655,-4.1414,1.9756,0.9589,0.9857,0.5788,0.0394,-0.1935,-0.2272,-0.3569,0.0300,0.0700
1950-07-20,17.6100,-0.1140,0,1.4401,3.2239,5.5755,4.3865,5.5123,4.3865,1.6744,0.1137,-0.1701,-1.6750,1.5728,1.7874,1.0770,1.0750,0.7236,0.2434,0.0147,-0.0389,0.0400,0.0700
1950-07-21,17.5900,-0.6250,0,-0.1136,1.3249,3.1067,5.4556,4.2679,5.3924,4.2679,1.5589,-1.2353,-2.8713,0.6534,1.0084,1.3071,0.8343,0.8723,0.6007,0.1975,0.0000,0.0500,0.0700
1950-07-24,17.4800,-1.4300,0,-0.6254,-0.7382,0.6912,2.4619,4.7962,3.6159,4.7334,3.6159,-2.4009,0.2294,-0.3707,0.2278,0.5997,0.9185,0.5878,0.6548,0.4442,0.1038,0.0100,0.0700
1950-07-25,17.2300,0.2320,1,-1.4302,-2.0466,-2.1579,-0.7489,0.9965,3.2974,2.1340,3.2355,-2.4901,-2.6003,-1.0372,-0.7266,-0.1860,0.1948,0.5272,0.2975,0.3916,0.2329,0.0200,0.0700
1950-07-26,17.2700,1.3320,1,0.2322,-1.2014,-1.8192,-1.9307,-0.5184,1.2310,3.5372,2.3711,-1.8192,-2.0975,-0.6087,-0.6156,-0.4887,-0.1032,0.2009,0.4852,0.2893,0.3738,0.0300,0.0700
1950-07-27,17.5000,1.0860,1,1.3318,1.5670,0.1144,-0.5117,-0.6247,0.8064,2.5791,4.9161,1.0393,-1.7406,0.7765,0.0385,-0.1295,-0.1263,0.1337,0.3605,0.5895,0.4044,0.0400,0.0700
1950-07-28,17.6900,0.8480,1,1.0857,2.4320,2.6698,1.2014,0.5685,0.4543,1.9009,3.6929,4.8607,-1.2284,1.1935,0.8769,0.3013,0.1147,0.0764,0.2697,0.4509,0.6442,0.0500,0.0700
1950-07-31,17.8400,1.0090,1,0.8479,1.9429,3.3005,3.5403,2.0595,1.4213,1.3061,2.7650,6.8903,0.9621,0.9569,1.0749,0.8677,0.4113,0.2381,0.1876,0.3423,0.4950,0.0100,0.0700
1950-08-01,18.0200,-0.3880,0,1.0090,1.8655,2.9714,4.3428,4.5850,3.0892,2.4446,2.3282,6.8168,2.4446,0.9202,0.9711,1.0556,0.8945,0.5116,0.3495,0.2916,0.4171,0.0200,0.0800
1950-08-02,17.9500,0.2230,1,-0.3885,0.6166,1.4698,2.5714,3.9375,4.1788,2.6888,2.0466,7.6139,3.6374,0.3058,0.4832,0.6294,0.7640,0.6775,0.3806,0.2554,0.2144,0.0300,0.0800
1950-08-03,17.9900,0.8340,1,0.2228,-0.1665,0.8408,1.6959,2.8000,4.1691,4.4109,2.9176,5.4514,6.6390,-0.0835,0.2780,0.4178,0.5475,0.6730,0.6116,0.3604,0.2516,0.0400,0.0800
1950-08-04,18.1400,1.4880,1,0.8338,1.0585,0.6659,1.6816,2.5438,3.6571,5.0376,5.2815,4.4931,8.6878,0.5259,0.2219,0.4161,0.5003,0.5946,0.6953,0.6390,0.4135,0.0500,0.0800
1950-08-07,18.4100,0.2720,1,1.4884,2.3346,2.5627,2.1643,3.1951,4.0701,5.2000,6.6010,4.5429,9.1286,1.1491,0.8434,0.5380,0.6298,0.6645,0.7220,0.7942,0.7338,0.0100,0.0800
1950-08-08,18.4600,0.8130,1,0.2716,1.7641,2.6126,2.8412,2.4417,3.4753,4.3527,5.4857,4.9460,10.6715,0.8679,0.8544,0.6986,0.4838,0.5690,0.6072,0.6644,0.7346,0.0200,0.0800
1950-08-09,18.6100,-0.6990,0,0.8126,1.0864,2.5910,3.4464,3.6769,3.2741,4.3161,5.2007,6.4645,9.0856,0.5395,0.8472,0.8422,0.7204,0.5385,0.6035,0.6327,0.6805,0.0300,0.0800
1950-08-10,18.4800,-1.0820,0,-0.6986,0.1083,0.3802,1.8743,2.7237,2.9526,2.5527,3.5874,7.2548,6.4516,0.0539,0.1260,0.4597,0.5320,0.4814,0.3593,0.4382,0.4820,0.0400,0.0800
1950-08-11,18.2800,0.0550,1,-1.0822,-1.7732,-0.9751,-0.7061,0.7718,1.6120,1.8384,1.4428,5.8483,3.8047,-0.8977,-0.3251,-0.1761,0.1518,0.2627,0.2571,0.1777,0.2677,0.0500,0.0800
1950-08-14,18.2900,0.1640,1,0.0547,-1.0281,-1.7195,-0.9209,-0.6518,0.8269,1.6676,1.8942,4.5143,3.9795,-0.5195,-0.5813,-0.2308,-0.1303,0.1357,0.2332,0.2318,0.1640,0.0100,0.0800
1950-08-15,18.3200,0.1090,1,0.1640,0.2188,-0.8658,-1.5583,-0.7584,-0.4889,0.9923,1.8344,3.5613,4.8055,0.1093,-0.2915,-0.3953,-0.1522,-0.0815,0.1397,0.2245,0.2243,0.0200,0.0800
1950-08-16,18.3400,1.0910,1,0.1092,0.2734,0.3282,-0.7576,-1.4508,-0.6500,-0.3802,1.1025,2.8027,6.4423,0.1364,0.1092,-0.1912,-0.2944,-0.1088,-0.0544,0.1359,0.2117,0.0300,0.0800
1950-08-17,18.5400,0.7550,1,1.0905,1.2009,1.3669,1.4223,0.3247,-0.3761,0.4334,0.7061,2.8857,7.3538,0.5965,0.4529,0.3538,0.0654,-0.0635,0.0621,0.0882,0.2414,0.0400,0.0800
1950-08-18,18.6800,0.1070,1,0.7551,1.8539,1.9651,2.1323,2.1882,1.0823,0.3761,1.1918,4.0668,6.7429,0.9135,0.6479,0.5279,0.4340,0.1811,0.0543,0.1491,0.1627,0.0500,0.0800
1950-08-21,18.7000,-0.1070,0,0.1071,0.8630,1.9629,2.0742,2.2417,2.2976,1.1905,0.4836,3.9466,5.7094,0.4280,0.6438,0.5117,0.4429,0.3788,0.1703,0.0610,0.1444,0.0100,0.0800
1950-08-22,18.6800,0.7490,1,-0.1070,0.0000,0.7551,1.8539,1.9651,2.1323,2.1882,1.0823,2.9769,4.7085,0.0000,0.2497,0.4558,0.3873,0.3505,0.3088,0.1353,0.0421,0.0200,0.0800
1950-08-23,18.8200,-0.1590,0,0.7495,0.6417,0.7495,1.5102,2.6172,2.7293,2.8978,2.9540,2.2271,4.4395,0.3200,0.2491,0.3739,0.5138,0.4474,0.4074,0.3640,0.2040,0.0300,0.0800
1950-08-24,18.7900,-1.3300,0,-0.1594,0.5889,0.4813,0.5889,1.3484,2.4537,2.5655,2.7337,1.7877,4.6797,0.2925,0.1599,0.1467,0.2669,0.4010,0.3600,0.3359,0.3051,0.0400,0.0800
1950-08-25,18.5400,-0.0540,0,-1.3305,-1.4878,-0.7495,-0.8556,-0.7495,0.0000,1.0905,1.2009,-0.3761,3.0573,-0.7501,-0.2493,-0.2138,-0.1497,0.0000,0.1530,0.1476,0.1493,0.0500,0.0800
1950-08-28,18.5300,0.0540,1,-0.0539,-1.3837,-1.5409,-0.8030,-0.9091,-0.8030,-0.0539,1.0360,0.2706,2.1500,-0.7014,-0.5192,-0.2009,-0.1821,-0.1339,-0.0076,0.1273,0.1253,0.0100,0.0800
1950-08-29,18.5400,-0.5930,0,0.0540,0.0000,-1.3305,-1.4878,-0.7495,-0.8556,-0.7495,0.0000,1.4223,0.7061,0.0000,-0.4496,-0.3763,-0.1502,-0.1430,-0.1072,0.0000,0.1192,0.0200,0.0800
1950-08-30,18.4300,-0.0540,0,-0.5933,-0.5397,-0.5933,-1.9159,-2.0723,-1.3383,-1.4439,-1.3383,0.7654,-0.1625,-0.2705,-0.1982,-0.4862,-0.4201,-0.2239,-0.2072,-0.1678,-0.0656,0.0300,0.0800
1950-08-31,18.4200,0.7060,1,-0.0543,-0.6473,-0.5936,-0.6473,-1.9691,-2.1254,-1.3919,-1.4973,0.5459,-1.0210,-0.3256,-0.1986,-0.1623,-0.4002,-0.3596,-0.1999,-0.1882,-0.1553,0.0400,0.0800
1950-09-01,18.5500,0.7010,1,0.7057,0.6511,0.0539,0.1079,0.0539,-1.2773,-1.4346,-0.6959,1.1450,0.3788,0.3246,0.0180,0.0270,0.0108,-0.2162,-0.2080,-0.0875,-0.0897,0.0500,0.0900
1950-09-05,18.6800,-0.7490,0,0.7008,1.4115,1.3565,0.7551,0.8095,0.7551,-0.5854,-0.7439,0.7551,2.1882,0.6984,0.4492,0.1890,0.1620,0.1260,-0.0848,-0.0943,0.0000,0.0200,0.0900
1950-09-06,18.5400,0.2700,1,-0.7495,-0.0539,0.6515,0.5969,0.0000,0.0540,0.0000,-1.3305,-0.7495,1.3669,-0.0269,0.2152,0.1483,0.0000,0.0090,0.0000,-0.1687,-0.1676,0.0300,0.0900
1950-09-07,18.5900,0.8610,1,0.2697,-0.4818,0.2156,0.9229,0.8681,0.2697,0.3238,0.2697,-0.5882,1.4738,-0.2424,0.0717,0.2286,0.1725,0.0450,0.0462,0.0337,-0.1199,0.0400,0.0900
1950-09-08,18.7500,-0.7470,0,0.8607,1.1327,0.3747,1.0782,1.7915,1.7363,1.1327,1.1873,0.3747,2.2356,0.5624,0.1253,0.2682,0.3544,0.2869,0.1616,0.1481,0.1257,0.0500,0.0900
1950-09-11,18.6100,1.3970,1,-0.7467,0.1076,0.3776,-0.3747,0.3235,1.0315,0.9767,0.3776,-1.1158,0.3776,0.0535,0.1251,-0.0940,0.0644,0.1701,0.1383,0.0471,0.0479,0.0100,0.0900
1950-09-12,18.8700,1.1660,1,1.3971,0.6400,1.5062,1.7799,1.0171,1.7251,2.4430,2.3874,0.4258,1.0171,0.3202,0.4980,0.4411,0.2035,0.2856,0.3446,0.2953,0.1971,0.0200,0.0900
1950-09-13,19.0900,0.4710,1,1.1659,2.5793,1.8133,2.6896,2.9666,2.1949,2.9111,3.6374,2.9666,2.0856,1.2645,0.6010,0.6638,0.5857,0.3646,0.4118,0.4476,0.3926,0.0300,0.0900
1950-09-14,19.1800,0.5740,1,0.4715,1.6428,3.0629,2.2933,3.1737,3.4520,2.6767,3.3962,3.5078,2.6767,0.8100,0.9975,0.5677,0.6243,0.5659,0.3799,0.4191,0.4501,0.0400,0.0900
1950-09-15,19.2900,0.4150,1,0.5735,1.0477,2.2258,3.6539,2.8800,3.7655,4.0453,3.2655,4.0453,2.4973,0.5199,0.7297,0.8897,0.5682,0.6152,0.5666,0.4042,0.4363,0.0500,0.0900
1950-09-18,19.3700,-0.3100,0,0.4147,0.9906,1.4667,2.6497,4.0838,3.3067,4.1958,4.4768,5.1004,3.0867,0.4915,0.4841,0.6499,0.7933,0.5419,0.5858,0.5470,0.4052,0.0100,0.0900
1950-09-19,19.3100,-0.5180,0,-0.3098,0.1037,0.6778,1.1524,2.3317,3.7614,2.9867,3.8730,4.8317,4.1532,0.0517,0.2243,0.2852,0.4572,0.6081,0.4188,0.4722,0.4501,0.0200,0.0900
1950-09-20,19.2100,0.8330,1,-0.5179,-0.8260,-0.4147,0.1564,0.6286,1.8018,3.2241,2.4533,3.5580,3.6697,-0.4154,-0.1382,0.0389,0.1245,0.2945,0.4467,0.3008,0.3611,0.0300,0.0900
1950-09-21,19.3700,0.3610,1,0.8329,0.3107,0.0000,0.4147,0.9906,1.4667,2.6497,4.0838,3.6938,4.4768,0.1555,0.0000,0.1035,0.1968,0.2419,0.3709,0.4945,0.3598,0.0400,0.0900
1950-09-22,19.4400,-0.1030,0,0.3614,1.1973,0.6732,0.3614,0.7776,1.3556,1.8334,3.0207,4.8544,5.4802,0.5926,0.2241,0.0905,0.1551,0.2242,0.2589,0.3695,0.4794,0.0500,0.0900
1950-09-25,19.4200,-1.4420,0,-0.1029,0.2581,1.0932,0.5697,0.2581,0.6739,1.2513,1.7287,4.4648,5.4289,0.1287,0.3606,0.1420,0.0517,0.1120,0.1772,0.2135,0.3167,0.0100,0.0900
1950-09-26,19.1400,1.4110,1,-1.4418,-1.5432,-1.1874,-0.3644,-0.8804,-1.1874,-0.7776,-0.2086,2.0800,3.1806,-0.7780,-0.3966,-0.0905,-0.1760,-0.1985,-0.1109,-0.0259,0.0288,0.0200,0.0900
1950-09-27,19.4100,0.0520,1,1.4107,-0.0515,-0.1543,0.2065,1.0411,0.5179,0.2065,0.6221,4.2988,3.9079,-0.0259,-0.0518,0.0517,0.2067,0.0862,0.0296,0.0776,0.1322,0.0300,0.0900
1950-09-28,19.4200,0.1540,1,0.0515,1.4629,0.0000,-0.1029,0.2581,1.0932,0.5697,0.2581,2.9147,4.7465,0.7211,-0.0000,-0.0258,0.0516,0.1807,0.0812,0.0323,0.0747,0.0400,0.0900
1950-09-29,19.4500,1.2340,1,0.1545,0.2061,1.6197,0.1545,0.0514,0.4130,1.2494,0.7250,1.8858,4.6261,0.1029,0.5319,0.0388,0.0103,0.0688,0.1769,0.0904,0.0459,0.0500,0.0900
1950-10-02,19.6900,-0.1520,0,1.2339,1.3903,1.4426,2.8736,1.3903,1.2860,1.6520,2.4987,2.6590,5.0133,0.6898,0.4781,0.7054,0.2780,0.2145,0.2353,0.3090,0.2177,0.0100,0.1000
1950-10-03,19.6600,1.7290,1,-0.1524,1.0797,1.2358,1.2880,2.7168,1.2358,1.1317,1.4972,1.9181,5.6421,0.5337,0.4082,0.3196,0.5326,0.2055,0.1615,0.1863,0.2571,0.0200,0.1000
1950-10-04,20.0000,-0.5500,0,1.7294,1.5744,2.8278,2.9866,3.0397,4.4932,2.9866,2.8807,3.2524,5.9883,0.7816,0.9267,0.7360,0.6007,0.7311,0.4241,0.3585,0.3587,0.0300,0.1000
1950-10-05,19.8900,1.1560,1,-0.5500,1.1699,1.0157,2.2622,2.4202,2.4729,3.9185,2.4202,3.0036,4.1907,0.5766,0.3358,0.5553,0.4762,0.4064,0.5454,0.3000,0.2556,0.0400,0.1000
1950-10-06,20.1200,-0.5960,0,1.1564,0.6000,2.3398,2.1838,3.4447,3.6045,3.6579,5.1202,4.7371,4.9009,0.2999,0.7665,0.5397,0.6743,0.5892,0.5136,0.6217,0.3960,0.0500,0.1000
1950-10-09,20.0000,-1.1000,0,-0.5964,0.5530,0.0000,1.7294,1.5744,2.8278,2.9866,3.0397,3.2524,3.6807,0.2742,0.0000,0.4249,0.3110,0.4608,0.4178,0.3729,0.4841,0.0100,0.1000
1950-10-10,19.7800,0.4040,1,-1.1000,-1.6899,-0.5530,-1.1000,0.6104,0.4571,1.6967,1.8538,1.7490,2.1167,-0.8547,-0.1836,-0.2757,0.1203,0.0753,0.2372,0.2270,0.2079,0.0200,0.1000
1950-10-11,19.8600,-0.0500,0,0.4044,-0.7000,-1.2922,-0.1508,-0.7000,1.0173,0.8634,2.1080,2.2657,2.8483,-0.3532,-0.4359,-0.0376,-0.1405,0.1672,0.1220,0.2579,0.2466,0.0300,0.1000
1950-10-13,19.8500,-0.7050,0,-0.0504,0.3539,-0.7500,-1.3420,-0.2011,-0.7500,0.9664,0.8126,3.7095,3.3316,0.1763,-0.2521,-0.3397,-0.0402,-0.1255,0.1362,0.1005,0.2237,0.0500,0.1000
1950-10-16,19.7100,0.9130,1,-0.7053,-0.7553,-0.3539,-1.4500,-2.0378,-0.9050,-1.4500,0.2543,1.5456,1.7553,-0.3792,-0.1178,-0.3662,-0.4133,-0.1509,-0.2083,0.0314,0.0112,0.0100,0.1000
1950-10-17,19.8900,0.6030,1,0.9132,0.2015,0.1510,0.5561,-0.5500,-1.1432,0.0000,-0.5500,2.4202,2.3148,0.1010,0.0505,0.1387,-0.1110,-0.1931,0.0000,-0.0691,0.1284,0.0200,0.1000
1950-10-18,20.0100,0.0500,1,0.6033,1.5221,0.8060,0.7553,1.1628,0.0500,-0.5467,0.6033,2.8792,3.0381,0.7519,0.2684,0.1888,0.2316,0.0084,-0.0791,0.0754,0.0056,0.0300,0.1000
1950-10-19,20.0200,-0.3000,0,0.0500,0.6536,1.5728,0.8564,0.8056,1.2133,0.1000,-0.4970,1.6760,4.5977,0.3248,0.5174,0.2135,0.1608,0.2011,0.0144,-0.0628,0.0725,0.0400,0.1000
1950-10-20,19.9600,0.0000,0,-0.2997,-0.2499,0.3519,1.2684,0.5542,0.5035,0.9100,-0.2000,1.5259,2.8336,-0.1251,0.1167,0.3130,0.1105,0.0837,0.1292,-0.0251,-0.0893,0.0500,0.1000
1950-10-23,19.9600,0.6010,1,0.0000,-0.2997,-0.2499,0.3519,1.2684,0.5542,0.5035,0.9100,-0.2000,2.7806,-0.1503,-0.0834,0.0876,0.2504,0.0920,0.0717,0.1130,-0.0223,0.0100,0.1000
1950-10-24,20.0800,-0.1490,0,0.6012,0.6012,0.2997,0.3498,0.9553,1.8772,1.1587,1.1077,0.9553,3.2391,0.2997,0.1000,0.0875,0.1899,0.3085,0.1647,0.1379,0.1673,0.0200,0.1000
1950-10-25,20.0500,-2.1950,0,-0.1494,0.4509,0.4509,0.1498,0.1999,0.8044,1.7250,1.0076,-0.3479,1.8283,0.2243,0.1498,0.0375,0.0400,0.1332,0.2429,0.1252,0.1058,0.0300,0.1000
1950-10-26,19.6100,0.8160,1,-2.1945,-2.3406,-1.7535,-1.7535,-2.0479,-1.9990,-1.4077,-0.5073,-1.9500,-0.2543,-1.1851,-0.5859,-0.4391,-0.4114,-0.3342,-0.2004,-0.0627,-0.1339,0.0400,0.1000
1950-10-27,19.7700,-0.8090,0,0.8159,-1.3965,-1.5438,-0.9519,-0.9519,-1.2488,-1.1994,-0.6033,-0.0506,-1.1500,-0.7110,-0.5216,-0.2390,-0.1910,-0.2093,-0.1721,-0.0753,0.0335,0.0500,0.1000
1950-10-30,19.6100,-0.4080,0,-0.8093,0.0000,-2.1945,-2.3406,-1.7535,-1.7535,-2.0479,-1.9990,-1.2588,-1.4077,0.0000,-0.7459,-0.5946,-0.3531,-0.2939,-0.2949,-0.2515,-0.1564,0.0100,0.1000
1950-10-31,19.5300,0.1540,1,-0.4080,-1.2140,-0.4080,-2.5935,-2.7390,-2.1543,-2.1543,-2.4475,-1.6121,-2.9324,-0.6132,-0.1358,-0.6622,-0.5580,-0.3624,-0.3102,-0.3090,-0.2688,0.0200,0.1000
1950-11-01,19.5600,0.8690,1,0.1536,-0.2550,-1.0622,-0.2550,-2.4439,-2.5896,-2.0040,-2.0040,-0.7610,-2.2000,-0.1279,-0.3578,-0.0637,-0.4996,-0.4402,-0.2894,-0.2529,-0.2582,0.0300,0.1100
1950-11-02,19.7300,0.6080,1,0.8691,1.0241,0.6119,-0.2023,0.6119,-1.5960,-1.7430,-1.1523,-0.8044,-0.2528,0.5090,0.2040,-0.0510,0.1222,-0.2716,-0.2539,-0.1456,-0.1293,0.0400,0.1100
1950-11-03,19.8500,-2.4690,0,0.6082,1.4826,1.6385,1.2239,0.4047,1.2239,-0.9975,-1.1454,-0.7996,-0.0504,0.7327,0.5411,0.3051,0.0814,0.2033,-0.1453,-0.1458,-0.0619,0.0500,0.1100
1950-11-06,19.3600,1.0330,1,-2.4685,-1.8753,-1.0225,-0.8705,-1.2749,-2.0738,-1.2749,-3.4414,-3.2967,-2.4685,-0.9436,-0.3393,-0.2166,-0.2550,-0.3485,-0.1819,-0.4394,-0.4066,0.0100,0.1100
1950-11-08,19.5600,1.1760,1,1.0330,-1.4610,-0.8616,0.0000,0.1536,-0.2550,-1.0622,-0.2550,-2.0040,-0.7610,-0.7451,-0.2893,0.0000,0.0306,-0.0425,-0.1531,-0.0319,-0.2775,0.0300,0.1100
1950-11-09,19.7900,0.7580,1,1.1759,2.2211,-0.3023,0.3041,1.1759,1.3313,0.9179,0.1012,-0.8517,-0.5028,1.0928,-0.1022,0.0764,0.2340,0.2206,0.1310,0.0127,0.1018,0.0400,0.1100
1950-11-10,19.9400,0.3510,1,0.7580,1.9428,2.9959,0.4534,1.0644,1.9428,2.0993,1.6828,-0.6972,-0.3498,0.9565,0.9782,0.1144,0.2132,0.3214,0.2976,0.2098,0.0961,0.0500,0.1100
1950-11-13,20.0100,-0.7500,0,0.3510,1.1117,2.3006,3.3574,0.8060,1.4192,2.3006,2.4578,-0.1995,-0.0500,0.5507,0.7533,0.8197,0.1622,0.2363,0.3255,0.3042,0.2256,0.0100,0.1100
1950-11-14,19.8600,-0.2010,0,-0.7496,-0.4012,0.3537,1.5338,2.5826,0.0504,0.6589,1.5338,1.2749,-0.5010,-0.2007,0.1170,0.3769,0.5042,0.0084,0.0940,0.1898,0.1857,0.0200,0.1100
1950-11-15,19.8200,-0.5050,0,-0.2014,-0.9495,-0.6018,0.1516,1.3292,2.3760,-0.1511,0.4562,0.2529,-0.7014,-0.4788,-0.2010,0.0377,0.2615,0.3866,-0.0217,0.0569,0.1461,0.0300,0.1100
1950-11-16,19.7200,0.7100,1,-0.5045,-0.7049,-1.4493,-1.1033,-0.3537,0.8180,1.8595,-0.6549,0.5609,-1.7928,-0.3541,-0.4882,-0.2770,-0.0705,0.1343,0.2596,-0.0822,-0.0056,0.0400,0.1100
1950-11-17,19.8600,0.3520,1,0.7099,0.2018,0.0000,-0.7496,-0.4012,0.3537,1.5338,2.5826,1.6897,-0.9476,0.1011,0.0000,-0.1892,-0.0806,0.0587,0.2158,0.3153,0.0056,0.0500,0.1100
1950-11-20,19.9300,-0.2510,0,0.3525,1.0649,0.5550,0.3525,-0.3998,-0.0502,0.7074,1.8916,1.8916,1.6318,0.5278,0.1848,0.0882,-0.0807,-0.0084,0.1006,0.2328,0.3193,0.0100,0.1100
