"cdate","cp","pctlead","pctlag1","moydow"
"1968-09-16",101.239998,0.256817468526619,0.376756887004198,"09_1"
"1968-09-17",101.5,0.0886660098522161,0.256817468526619,"09_2"
"1968-09-19",101.589996,0.0689122972305279,0.0886660098522161,"09_4"
"1968-09-20",101.660004,0.570523290555841,0.0689122972305279,"09_5"
"1968-09-23",102.239998,0.342329818903165,0.570523290555841,"09_1"
"1968-09-24",102.589996,-0.224188526140504,0.342329818903165,"09_2"
"1968-09-26",102.360001,-0.0488501362949418,-0.224188526140504,"09_4"
"1968-09-27",102.309998,0.351871769169631,-0.0488501362949418,"09_5"
"1968-09-30",102.669998,0.185061852246252,0.351871769169631,"09_1"
"1968-10-01",102.860001,0.349990274645243,0.185061852246252,"10_2"
"1968-10-03",103.220001,0.474712260465876,0.349990274645243,"10_4"
"1968-10-04",103.709999,-0.00964420026655296,0.474712260465876,"10_5"
"1968-10-07",103.699997,0.0385737716077308,-0.00964420026655296,"10_1"
"1968-10-08",103.739998,-0.433773866083934,0.0385737716077308,"10_2"
"1968-10-10",103.290001,-0.106497239747337,-0.433773866083934,"10_4"
"1968-10-11",103.18,0.135685210312063,-0.106497239747337,"10_5"
"1968-10-14",103.32,0.203251064653514,0.135685210312063,"10_1"
"1968-10-15",103.529999,0.463636631542898,0.203251064653514,"10_2"
"1968-10-17",104.010002,0.778769334126148,0.463636631542898,"10_4"
"1968-10-18",104.82,0.162180881511168,0.778769334126148,"10_5"
"1968-10-21",104.989998,-0.4000362015437,0.162180881511168,"10_1"
"1968-10-22",104.57,-0.698100793726684,-0.4000362015437,"10_2"
"1968-10-24",103.839996,0.346688187468725,-0.698100793726684,"10_4"
"1968-10-25",104.199997,-0.287903079306226,0.346688187468725,"10_5"
"1968-10-28",103.900002,-0.577477370982146,-0.287903079306226,"10_1"
"1968-10-29",103.300003,0.106486928175594,-0.577477370982146,"10_2"
"1968-10-31",103.410004,-0.338464352056313,0.106486928175594,"10_4"
"1968-11-01",103.059998,0.0388123430780643,-0.338464352056313,"11_5"
"1968-11-04",103.099998,0.164887491074446,0.0388123430780643,"11_1"
"1968-11-06",103.269997,0.222720060696812,0.164887491074446,"11_3"
"1968-11-07",103.5,0.434779710144924,0.222720060696812,"11_4"
"1968-11-08",103.949997,0.644546435148046,0.434779710144924,"11_5"
"1968-11-12",104.620003,0.487472744576394,0.644546435148046,"11_2"
"1968-11-13",105.129997,0.0665842309497956,0.487472744576394,"11_3"
"1968-11-14",105.199997,0.551332715342195,0.0665842309497956,"11_4"
"1968-11-15",105.779999,0.132349216603796,0.551332715342195,"11_5"
"1968-11-18",105.919998,0.207704875523125,0.132349216603796,"11_1"
"1968-11-19",106.139999,-0.160163935935223,0.207704875523125,"11_2"
"1968-11-21",105.970001,0.311410773696235,-0.160163935935223,"11_4"
"1968-11-22",106.300003,0.169332074242738,0.311410773696235,"11_5"
"1968-11-25",106.480003,0.73253097109699,0.169332074242738,"11_1"
"1968-11-26",107.260002,0.466156992986071,0.73253097109699,"11_2"
"1968-11-27",107.760002,0.566073671750671,0.466156992986071,"11_3"
"1968-11-29",108.370003,-0.230691144301251,0.566073671750671,"11_5"
"1968-12-02",108.120003,-0.0924953729422236,-0.230691144301251,"12_1"
"1968-12-03",108.019997,-0.324013154712453,-0.0924953729422236,"12_2"
"1968-12-05",107.669998,0.241480454007253,-0.324013154712453,"12_4"
"1968-12-06",107.93,-0.250158436023354,0.241480454007253,"12_5"
"1968-12-09",107.660004,-0.250794157503466,-0.250158436023354,"12_1"
"1968-12-10",107.389999,-0.065182047352482,-0.250794157503466,"12_2"
"1968-12-12",107.32,0.242267983600447,-0.065182047352482,"12_4"
"1968-12-13",107.580002,-0.446183297152192,0.242267983600447,"12_5"
"1968-12-16",107.099998,-0.410825404497205,-0.446183297152192,"12_1"
"1968-12-17",106.660004,0.290640341622334,-0.410825404497205,"12_2"
"1968-12-19",106.970001,-0.58895484164761,0.290640341622334,"12_4"
"1968-12-20",106.339996,-1.06262652106927,-0.58895484164761,"12_5"
"1968-12-23",105.209999,-0.161579699283138,-1.06262652106927,"12_1"
"1968-12-24",105.040001,0.104722961683899,-0.161579699283138,"12_2"
"1968-12-26",105.150002,-0.389922959773221,0.104722961683899,"12_4"
"1968-12-27",104.739998,-0.897455621490461,-0.389922959773221,"12_5"
"1968-12-30",103.800003,0.0578015397552475,-0.897455621490461,"12_1"
"1968-12-31",103.860001,0.0673974574677791,0.0578015397552475,"12_2"
"1969-01-02",103.93,0.0577292408351709,0.0673974574677791,"01_4"
"1969-01-03",103.989998,-1.46167615081597,0.0577292408351709,"01_5"
"1969-01-06",102.470001,-1.21986921811389,-1.46167615081597,"01_1"
"1969-01-07",101.220001,-0.414935779342654,-1.21986921811389,"01_2"
"1969-01-08",100.800003,0.416664670138941,-0.414935779342654,"01_3"
"1969-01-09",101.220001,-0.286505628467628,0.416664670138941,"01_4"
"1969-01-10",100.93,-0.485483008025364,-0.286505628467628,"01_5"
"1969-01-13",100.440002,0.686972308104888,-0.485483008025364,"01_1"
"1969-01-14",101.129997,0.484530816311597,0.686972308104888,"01_2"
"1969-01-15",101.620003,0.551069655056013,0.484530816311597,"01_3"
"1969-01-16",102.18,-0.14680074378548,0.551069655056013,"01_4"
"1969-01-17",102.029999,-0.333232385898579,-0.14680074378548,"01_5"
"1969-01-20",101.690002,-0.0590077675482825,-0.333232385898579,"01_1"
"1969-01-21",101.629997,0.344392413983829,-0.0590077675482825,"01_2"
"1969-01-22",101.980003,0.441260038009619,0.344392413983829,"01_3"
"1969-01-23",102.43,-0.0488167529044262,0.441260038009619,"01_4"
"1969-01-24",102.379997,0.0195399497813988,-0.0488167529044262,"01_5"
"1969-01-27",102.400002,0.00976757793422706,0.0195399497813988,"01_1"
"1969-01-28",102.410004,0.0976447574399073,0.00976757793422706,"01_2"
"1969-01-29",102.510002,0.0390215581109868,0.0976447574399073,"01_3"
"1969-01-30",102.550003,0.44856068897433,0.0390215581109868,"01_4"
"1969-01-31",103.010002,-0.116496454392843,0.44856068897433,"01_5"
"1969-02-03",102.889999,0.0291563808840193,-0.116496454392843,"02_1"
"1969-02-04",102.919998,0.272054999456947,0.0291563808840193,"02_2"
"1969-02-05",103.199997,0.329461249887447,0.272054999456947,"02_3"
"1969-02-06",103.540001,-0.00966003467587379,0.329461249887447,"02_4"
"1969-02-07",103.529999,0.11591133116885,-0.00966003467587379,"02_5"
"1969-02-11",103.650002,-0.0193005302595147,0.11591133116885,"02_2"
"1969-02-12",103.629997,0.0771996548451056,-0.0193005302595147,"02_3"
"1969-02-13",103.709999,-0.0964207896675415,0.0771996548451056,"02_4"
"1969-02-14",103.610001,-1.12923365380528,-0.0964207896675415,"02_5"
"1969-02-17",102.440002,-1.01522840657501,-1.12923365380528,"02_1"
"1969-02-18",101.400002,-0.739644955825543,-1.01522840657501,"02_2"
"1969-02-19",100.650002,-0.854447076911133,-0.739644955825543,"02_3"
"1969-02-20",99.790001,-1.19250725330688,-0.854447076911133,"02_4"
"1969-02-24",98.599998,-0.628798187196721,-1.19250725330688,"02_1"
"1969-02-25",97.980003,0.479683594212586,-0.628798187196721,"02_2"
"1969-02-26",98.449997,-0.314878628183191,0.479683594212586,"02_3"
"1969-02-27",98.139999,-0.010191563177008,-0.314878628183191,"02_4"
"1969-02-28",98.129997,0.254764096242661,-0.010191563177008,"02_5"
"1969-03-03",98.379997,0.955481834381424,0.254764096242661,"03_1"
"1969-03-04",99.32,0.392669150221509,0.955481834381424,"03_2"
"1969-03-05",99.709999,-1.01293953478026,0.392669150221509,"03_3"
"1969-03-06",98.699997,-0.050653496980345,-1.01293953478026,"03_4"
"1969-03-07",98.650002,0.344648751248884,-0.050653496980345,"03_5"
"1969-03-10",98.989998,0.333369033909864,0.344648751248884,"03_1"
"1969-03-11",99.32,-0.271845549738209,0.333369033909864,"03_2"
"1969-03-12",99.050003,-0.666334154477512,-0.271845549738209,"03_3"
"1969-03-13",98.389999,-0.39638073377763,-0.666334154477512,"03_4"
"1969-03-14",98,0.255102040816327,-0.39638073377763,"03_5"
"1969-03-17",98.25,0.244272773536896,0.255102040816327,"03_1"
"1969-03-18",98.489998,0.731039714306824,0.244272773536896,"03_2"
"1969-03-19",99.209999,0.635013613899949,0.731039714306824,"03_3"
"1969-03-20",99.839996,-0.210335545285875,0.635013613899949,"03_4"
"1969-03-21",99.629997,-0.130479779097055,-0.210335545285875,"03_5"
"1969-03-24",99.5,0.160808040201006,-0.130479779097055,"03_1"
"1969-03-25",99.660004,0.732485421132436,0.160808040201006,"03_2"
"1969-03-26",100.389999,0.707240768076904,0.732485421132436,"03_3"
"1969-03-27",101.099998,0.405543034728844,0.707240768076904,"03_4"
"1969-03-28",101.510002,-0.0886651543953209,0.405543034728844,"03_5"
"1969-04-01",101.419998,-0.631038269198155,-0.0886651543953209,"04_2"
"1969-04-02",100.779999,-0.0992250456362843,-0.631038269198155,"04_3"
"1969-04-03",100.68,-0.784665276122372,-0.0992250456362843,"04_4"
"1969-04-07",99.889999,0.250275305338626,-0.784665276122372,"04_1"
"1969-04-08",100.139999,0.878767733960134,0.250275305338626,"04_2"
"1969-04-09",101.019997,0.524654539437375,0.878767733960134,"04_3"
"1969-04-10",101.550003,0.0984726706507304,0.524654539437375,"04_4"
"1969-04-11",101.650002,-0.0787033924505063,0.0984726706507304,"04_5"
"1969-04-14",101.57,-0.0393826917396766,-0.0787033924505063,"04_1"
"1969-04-15",101.529999,-0.886439484747755,-0.0393826917396766,"04_2"
"1969-04-16",100.629997,0.149062908150539,-0.886439484747755,"04_3"
"1969-04-17",100.779999,0.456438782064283,0.149062908150539,"04_4"
"1969-04-18",101.239998,-0.671671289444323,0.456438782064283,"04_5"
"1969-04-21",100.559998,0.218775859561981,-0.671671289444323,"04_1"
"1969-04-22",100.779999,0.0198491766208493,0.218775859561981,"04_2"
"1969-04-23",100.800003,0.466263875011988,0.0198491766208493,"04_3"
"1969-04-24",101.269997,0.444360633288053,0.466263875011988,"04_4"
"1969-04-25",101.720001,0.304756190476254,0.444360633288053,"04_5"
"1969-04-28",102.029999,0.744880924677849,0.304756190476254,"04_1"
"1969-04-29",102.790001,0.875572517992293,0.744880924677849,"04_2"
"1969-04-30",103.690002,-0.17359436447885,0.875572517992293,"04_3"
"1969-05-01",103.510002,0.47338227275853,-0.17359436447885,"05_4"
"1969-05-02",104,0.355772115384612,0.47338227275853,"05_5"
"1969-05-05",104.370003,0.469481638320926,0.355772115384612,"05_1"
"1969-05-06",104.860001,-0.181196832145739,0.469481638320926,"05_2"
"1969-05-07",104.669998,0.410814950049003,-0.181196832145739,"05_3"
"1969-05-08",105.099998,-0.0475689828271886,0.410814950049003,"05_4"
"1969-05-09",105.050003,-0.152312227920641,-0.0475689828271886,"05_5"
"1969-05-12",104.889999,0.429018022967086,-0.152312227920641,"05_1"
"1969-05-13",105.339996,0.778439368841443,0.429018022967086,"05_2"
"1969-05-14",106.160004,-0.292017698115386,0.778439368841443,"05_3"
"1969-05-15",105.849998,0.0850297606996719,-0.292017698115386,"05_4"
"1969-05-16",105.940002,-0.915613537556862,0.0850297606996719,"05_5"
"1969-05-19",104.970001,-0.885967410822443,-0.915613537556862,"05_1"
"1969-05-20",104.040001,0.413302571959791,-0.885967410822443,"05_2"
"1969-05-21",104.470001,0.124434764770418,0.413302571959791,"05_3"
"1969-05-22",104.599998,-0.00956214167422839,0.124434764770418,"05_4"
"1969-05-23",104.589996,-0.219901528631861,-0.00956214167422839,"05_5"
"1969-05-26",104.360001,-0.756995968215834,-0.219901528631861,"05_1"
"1969-05-27",103.57,-0.299312542241955,-0.756995968215834,"05_2"
"1969-05-28",103.260002,0.19368293252599,-0.299312542241955,"05_3"
"1969-05-29",103.459999,-0.502606809420121,0.19368293252599,"05_4"
"1969-06-02",102.940002,-0.301151150162212,-0.502606809420121,"06_1"
"1969-06-03",102.629997,-0.0389759341023889,-0.301151150162212,"06_2"
"1969-06-04",102.589996,0.165714013674395,-0.0389759341023889,"06_3"
"1969-06-05",102.760002,-0.622809446811808,0.165714013674395,"06_4"
"1969-06-06",102.120003,-0.900906749875439,-0.622809446811808,"06_5"
"1969-06-09",101.199997,-0.77075002284831,-0.900906749875439,"06_1"
"1969-06-10",100.419998,-1.36426511380731,-0.77075002284831,"06_2"
"1969-06-11",99.050003,-0.797577966756855,-1.36426511380731,"06_3"
"1969-06-12",98.260002,0.396906159232523,-0.797577966756855,"06_4"
"1969-06-13",98.650002,-0.334517986122299,0.396906159232523,"06_5"
"1969-06-16",98.32,-0.376325264442633,-0.334517986122299,"06_1"
"1969-06-17",97.949997,-0.142929049808958,-0.376325264442633,"06_2"
"1969-06-18",97.809998,-0.58276251063822,-0.142929049808958,"06_3"
"1969-06-19",97.239998,-0.586178539411316,-0.58276251063822,"06_4"
"1969-06-20",96.669998,-0.455151555915011,-0.586178539411316,"06_5"
"1969-06-23",96.230003,1.13269974646057,-0.455151555915011,"06_1"
"1969-06-24",97.32,-0.318534730785032,1.13269974646057,"06_2"
"1969-06-25",97.010002,0.247395108805379,-0.318534730785032,"06_3"
"1969-06-26",97.25,0.0822642673521781,0.247395108805379,"06_4"
"1969-06-27",97.330002,0.390421239280364,0.0822642673521781,"06_5"
"1969-06-30",97.709999,0.378674653348422,0.390421239280364,"06_1"
"1969-07-01",98.080002,0.876835218661612,0.378674653348422,"07_2"
"1969-07-02",98.940002,0.677177063327723,0.876835218661612,"07_3"
"1969-07-03",99.610001,-0.582272858324731,0.677177063327723,"07_4"
"1969-07-07",99.029999,-1.41371505012335,-0.582272858324731,"07_1"
"1969-07-08",97.629997,-0.768206517511211,-1.41371505012335,"07_2"
"1969-07-09",96.879997,-1.54830723209044,-0.768206517511211,"07_3"
"1969-07-10",95.379997,0.408890765639257,-1.54830723209044,"07_4"
"1969-07-11",95.769997,-1.27387912521288,0.408890765639257,"07_5"
"1969-07-14",94.550003,-0.32787413026312,-1.27387912521288,"07_1"
"1969-07-15",94.239998,0.997455454105598,-0.32787413026312,"07_2"
"1969-07-16",95.18,0.609373818028991,0.997455454105598,"07_3"
"1969-07-17",95.760002,-0.845869865374485,0.609373818028991,"07_4"
"1969-07-18",94.949997,-1.50605586643672,-0.845869865374485,"07_5"
"1969-07-22",93.519997,-0.427709594558698,-1.50605586643672,"07_2"
"1969-07-23",93.120003,-0.343642600612881,-0.427709594558698,"07_3"
"1969-07-24",92.800003,-0.797419155255858,-0.343642600612881,"07_4"
"1969-07-25",92.059998,-2.00955794068125,-0.797419155255858,"07_5"
"1969-07-28",90.209999,-0.809218499159943,-2.00955794068125,"07_1"
"1969-07-29",89.480003,0.50290230768098,-0.809218499159943,"07_2"
"1969-07-30",89.93,2.11275658845767,0.50290230768098,"07_3"
"1969-07-31",91.830002,1.78590761655434,2.11275658845767,"07_4"
"1969-08-01",93.470001,-0.513536958237538,1.78590761655434,"08_5"
"1969-08-04",92.989998,0.451667930996192,-0.513536958237538,"08_1"
"1969-08-05",93.410004,0.545973641110224,0.451667930996192,"08_2"
"1969-08-06",93.919998,0.0745315177711068,0.545973641110224,"08_3"
"1969-08-07",93.989998,-0.0531928939928194,0.0745315177711068,"08_4"
"1969-08-08",93.940002,-0.617416422878094,-0.0531928939928194,"08_5"
"1969-08-11",93.360001,-0.781923727700039,-0.617416422878094,"08_1"
"1969-08-12",92.629997,0.0755694723816014,-0.781923727700039,"08_2"
"1969-08-13",92.699997,0.690398080595411,0.0755694723816014,"08_3"
"1969-08-14",93.339996,0.707096666256554,0.690398080595411,"08_4"
"1969-08-15",94,0.606382978723397,0.707096666256554,"08_5"
"1969-08-18",94.57,0.528708892883578,0.606382978723397,"08_1"
"1969-08-19",95.07,0,0.528708892883578,"08_2"
"1969-08-20",95.07,0.294517723782483,0,"08_3"
"1969-08-21",95.349998,0.597797600373319,0.294517723782483,"08_4"
"1969-08-22",95.919998,-1.03210802819241,0.597797600373319,"08_5"
"1969-08-25",94.93,-0.663643737490786,-1.03210802819241,"08_1"
"1969-08-26",94.300003,0.201479314905214,-0.663643737490786,"08_2"
"1969-08-27",94.489998,0.423326286873245,0.201479314905214,"08_3"
"1969-08-28",94.889999,0.65339130206967,0.423326286873245,"08_4"
"1969-08-29",95.510002,0.0314092758578349,0.65339130206967,"08_5"
"1969-09-02",95.540001,-0.586139830582593,0.0314092758578349,"09_2"
"1969-09-03",94.980003,-0.821231812342647,-0.586139830582593,"09_3"
"1969-09-04",94.199997,-0.594477725938774,-0.821231812342647,"09_4"
"1969-09-05",93.639999,-1.00384665745245,-0.594477725938774,"09_5"
"1969-09-08",92.699997,0.733549106803107,-1.00384665745245,"09_1"
"1969-09-09",93.379997,1.68130226005468,0.733549106803107,"09_2"
"1969-09-10",94.949997,-0.76882150928346,1.68130226005468,"09_3"
"1969-09-11",94.220001,-0.0955253651504348,-0.76882150928346,"09_4"
"1969-09-12",94.129997,0.786153217448837,-0.0955253651504348,"09_5"
"1969-09-15",94.870003,0.084319592569212,0.786153217448837,"09_1"
"1969-09-16",94.949997,-0.200100058981567,0.084319592569212,"09_2"
"1969-09-17",94.760002,0.14774166003078,-0.200100058981567,"09_3"
"1969-09-18",94.900002,0.305584819692634,0.14774166003078,"09_4"
"1969-09-19",95.190002,0.46222816551679,0.305584819692634,"09_5"
"1969-09-22",95.629997,0,0.46222816551679,"09_1"
"1969-09-23",95.629997,-0.135937471586455,0,"09_2"
"1969-09-24",95.5,-0.764401047120415,-0.135937471586455,"09_3"
"1969-09-25",94.769997,-0.643656240698206,-0.764401047120415,"09_4"
"1969-09-26",94.160004,-0.796516533707879,-0.643656240698206,"09_5"
"1969-09-29",93.410004,-0.310460322857928,-0.796516533707879,"09_1"
"1969-09-30",93.120003,-0.644336319447921,-0.310460322857928,"09_2"
"1969-10-01",92.519997,0.778211222812725,-0.644336319447921,"10_3"
"1969-10-02",93.239998,-0.0536207647709227,0.778211222812725,"10_4"
"1969-10-03",93.190002,0.203879167209371,-0.0536207647709227,"10_5"
"1969-10-06",93.379997,-0.310560087081609,0.203879167209371,"10_1"
"1969-10-07",93.089996,-0.451174151946459,-0.310560087081609,"10_2"
"1969-10-08",92.669998,0.388476322185738,-0.451174151946459,"10_3"
"1969-10-09",93.029999,0.569707627321365,0.388476322185738,"10_4"
"1969-10-10",93.559998,1.05814987298312,0.569707627321365,"10_5"
"1969-10-13",94.550003,1.21628129403655,1.05814987298312,"10_1"
"1969-10-14",95.699997,0.0209028219718754,1.21628129403655,"10_2"
"1969-10-15",95.720001,0.679066018814606,0.0209028219718754,"10_3"
"1969-10-16",96.370003,-0.114144439738159,0.679066018814606,"10_4"
"1969-10-17",96.260002,0.207767500358037,-0.114144439738159,"10_5"
"1969-10-20",96.459999,0.767155305485749,0.207767500358037,"10_1"
"1969-10-21",97.199997,0.648153312185799,0.767155305485749,"10_2"
"1969-10-22",97.830002,-0.378210152750479,0.648153312185799,"10_3"
"1969-10-23",97.459999,0.677205014130978,-0.378210152750479,"10_4"
"1969-10-24",98.120003,-0.152876065444067,0.677205014130978,"10_5"
"1969-10-27",97.970001,-0.316420329525153,-0.152876065444067,"10_1"
"1969-10-28",97.660004,-0.870372686038399,-0.316420329525153,"10_2"
"1969-10-29",96.809998,0.123956205432432,-0.870372686038399,"10_3"
"1969-10-30",96.93,0.196020839781275,0.123956205432432,"10_4"
"1969-10-31",97.120003,0.0308885904791453,0.196020839781275,"10_5"
"1969-11-03",97.150002,0.0617570754141576,0.0308885904791453,"11_1"
"1969-11-04",97.209999,0.442341327459541,0.0617570754141576,"11_2"
"1969-11-05",97.639999,0.0307240888029952,0.442341327459541,"11_3"
"1969-11-06",97.669998,0.604079054040723,0.0307240888029952,"11_4"
"1969-11-07",98.260002,0.0712395670417279,0.604079054040723,"11_5"
"1969-11-10",98.330002,-0.264417771495622,0.0712395670417279,"11_1"
"1969-11-11",98.07,-0.183543387376354,-0.264417771495622,"11_2"
"1969-11-12",97.889999,-0.480131785474833,-0.183543387376354,"11_3"
"1969-11-13",97.419998,-0.359267098322065,-0.480131785474833,"11_4"
"1969-11-14",97.07,-0.679917585247752,-0.359267098322065,"11_5"
"1969-11-17",96.410004,-0.0207499213463341,-0.679917585247752,"11_1"
"1969-11-18",96.389999,-0.508348381661465,-0.0207499213463341,"11_2"
"1969-11-19",95.900002,-1.03232323185979,-0.508348381661465,"11_3"
"1969-11-20",94.910004,-0.621645743477166,-1.03232323185979,"11_4"
"1969-11-21",94.32,-1.14504028837998,-0.621645743477166,"11_5"
"1969-11-24",93.239998,-0.321746038647484,-1.14504028837998,"11_1"
"1969-11-25",92.940002,0.355062398212555,-0.321746038647484,"11_2"
"1969-11-26",93.269997,0.578965387980006,0.355062398212555,"11_3"
"1969-11-28",93.809998,-0.628927633065291,0.578965387980006,"11_5"
"1969-12-01",93.220001,-0.611455689643251,-0.628927633065291,"12_1"
"1969-12-02",92.650002,-1.07933079159567,-0.611455689643251,"12_2"
"1969-12-03",91.650002,0.32732677954551,-1.07933079159567,"12_3"
"1969-12-04",91.949997,-0.23925395016598,0.32732677954551,"12_4"
"1969-12-05",91.730003,-0.970246343500062,-0.23925395016598,"12_5"
"1969-12-08",90.839996,-0.319234932595104,-0.970246343500062,"12_1"
"1969-12-09",90.550003,-0.0773053535956342,-0.319234932595104,"12_2"
"1969-12-10",90.480003,0.0442020321330087,-0.0773053535956342,"12_3"
"1969-12-11",90.519997,0.320372304033538,0.0442020321330087,"12_4"
"1969-12-12",90.809998,-0.297320786198001,0.320372304033538,"12_5"
"1969-12-15",90.540001,-0.90567703881515,-0.297320786198001,"12_1"
"1969-12-16",89.720001,-0.579585370267662,-0.90567703881515,"12_2"
"1969-12-17",89.199997,1.58072202625747,-0.579585370267662,"12_3"
"1969-12-18",90.610001,0.849791404372687,1.58072202625747,"12_4"
"1969-12-19",91.379997,-0.875459647913985,0.849791404372687,"12_5"
"1969-12-22",90.580002,-0.386397650995853,-0.875459647913985,"12_1"
"1969-12-23",90.230003,1.0528615409666,-0.386397650995853,"12_2"
"1969-12-24",91.18,0.778678438253999,1.0528615409666,"12_3"
"1969-12-26",91.889999,-0.696483846952706,0.778678438253999,"12_5"
"1969-12-29",91.25,0.383559452054794,-0.696483846952706,"12_1"
"1969-12-30",91.599998,0.502183417078234,0.383559452054794,"12_2"
"1969-12-31",92.059998,1.02107540780091,0.502183417078234,"12_3"
"1970-01-02",93,0.494622580645157,1.02107540780091,"01_5"
"1970-01-05",93.459999,-0.684783872082005,0.494622580645157,"01_1"
"1970-01-06",92.82,-0.204700495582838,-0.684783872082005,"01_2"
"1970-01-07",92.629997,0.0539814332499695,-0.204700495582838,"01_3"
"1970-01-08",92.68,-0.302112645662501,0.0539814332499695,"01_4"
"1970-01-09",92.400002,-0.757581152433313,-0.302112645662501,"01_5"
"1970-01-12",91.699997,0.239913857358153,-0.757581152433313,"01_1"
"1970-01-13",91.919998,-0.29372933624303,0.239913857358153,"01_2"
"1970-01-14",91.650002,0.0327310412933828,-0.29372933624303,"01_3"
"1970-01-15",91.68,-0.828972513089005,0.0327310412933828,"01_4"
"1970-01-16",90.919998,-1.39682801136886,-0.828972513089005,"01_5"
"1970-01-19",89.650002,0.200780809798524,-1.39682801136886,"01_1"
"1970-01-20",89.830002,0.13358009276233,0.200780809798524,"01_2"
"1970-01-21",89.949997,0.100060036689059,0.13358009276233,"01_3"
"1970-01-22",90.040001,-0.744111497733109,0.100060036689059,"01_4"
"1970-01-23",89.370003,-1.34273801020236,-0.744111497733109,"01_5"
"1970-01-26",88.169998,-0.62378928487671,-1.34273801020236,"01_1"
"1970-01-27",87.620003,-0.947274562407848,-0.62378928487671,"01_2"
"1970-01-28",86.790001,-1.26742595613059,-0.947274562407848,"01_3"
"1970-01-29",85.690002,-0.781894018394355,-1.26742595613059,"01_4"
"1970-01-30",85.019997,0.858625059702127,-0.781894018394355,"01_5"
"1970-02-02",85.75,1.18950087463557,0.858625059702127,"02_1"
"1970-02-03",86.769997,-0.610809056499107,1.18950087463557,"02_2"
"1970-02-04",86.239998,-0.394243979458347,-0.610809056499107,"02_3"
"1970-02-05",85.900002,0.500582060521946,-0.394243979458347,"02_4"
"1970-02-06",86.330002,0.787675181566667,0.500582060521946,"02_5"
"1970-02-09",87.010002,-1.0458613712019,0.787675181566667,"02_1"
"1970-02-10",86.099998,0.975614424520669,-1.0458613712019,"02_2"
"1970-02-11",86.940002,-0.241544737944693,0.975614424520669,"02_3"
"1970-02-12",86.730003,-0.219072977548488,-0.241544737944693,"02_4"
"1970-02-13",86.540001,-0.0808874499550877,-0.219072977548488,"02_5"
"1970-02-16",86.470001,-0.115644730939692,-0.0808874499550877,"02_1"
"1970-02-17",86.370003,1.23885488344838,-0.115644730939692,"02_2"
"1970-02-18",87.440002,0.365965224932169,1.23885488344838,"02_3"
"1970-02-19",87.760002,0.307653821612269,0.365965224932169,"02_4"
"1970-02-20",88.029999,-0.0454401913602245,0.307653821612269,"02_5"
"1970-02-24",87.989998,1.54563022038027,-0.0454401913602245,"02_2"
"1970-02-25",89.349998,-0.503632915582157,1.54563022038027,"02_3"
"1970-02-26",88.900002,0.674913370643118,-0.503632915582157,"02_4"
"1970-02-27",89.5,0.23463575418994,0.674913370643118,"02_5"
"1970-03-02",89.709999,0.579649989740832,0.23463575418994,"03_1"
"1970-03-03",90.230003,-0.210575189718206,0.579649989740832,"03_2"
"1970-03-04",90.040001,-0.0444258102573807,-0.210575189718206,"03_3"
"1970-03-05",90,-0.622219999999992,-0.0444258102573807,"03_4"
"1970-03-06",89.440002,-1.03980319678437,-0.622219999999992,"03_5"
"1970-03-09",88.510002,0.271153535845587,-1.03980319678437,"03_1"
"1970-03-10",88.75,-0.0676033802816824,0.271153535845587,"03_2"
"1970-03-11",88.690002,-0.405908210488048,-0.0676033802816824,"03_3"
"1970-03-12",88.330002,-0.532096670845764,-0.405908210488048,"03_4"
"1970-03-13",87.860001,-1.08126222306781,-0.532096670845764,"03_5"
"1970-03-16",86.910004,0.437230448177178,-1.08126222306781,"03_1"
"1970-03-17",87.290001,0.286401646392466,0.437230448177178,"03_2"
"1970-03-18",87.540001,-0.137083617351109,0.286401646392466,"03_3"
"1970-03-19",87.419998,-0.411805088350624,-0.137083617351109,"03_4"
"1970-03-20",87.059998,-0.0804043207076494,-0.411805088350624,"03_5"
"1970-03-23",86.989998,1.1380676201418,-0.0804043207076494,"03_1"
"1970-03-24",87.980003,2.03454641846285,1.1380676201418,"03_2"
"1970-03-25",89.769997,0.167094803400743,2.03454641846285,"03_3"
"1970-03-26",89.919998,-0.322510016070067,0.167094803400743,"03_4"
"1970-03-30",89.629997,0,-0.322510016070067,"03_1"
"1970-03-31",89.629997,0.490910425892338,0,"03_2"
"1970-04-01",90.07,-0.310868213611624,0.490910425892338,"04_3"
"1970-04-02",89.790001,-0.445486129351976,-0.310868213611624,"04_4"
"1970-04-03",89.389999,-0.704773472477612,-0.445486129351976,"04_5"
"1970-04-06",88.760002,-0.270397695574631,-0.704773472477612,"04_1"
"1970-04-07",88.519997,-0.0338895176419896,-0.270397695574631,"04_2"
"1970-04-08",88.489998,0.0452039788722831,-0.0338895176419896,"04_3"
"1970-04-09",88.529999,-0.327573707529358,0.0452039788722831,"04_4"
"1970-04-10",88.239998,-0.679962617406221,-0.327573707529358,"04_5"
"1970-04-13",87.639999,-0.855773629116541,-0.679962617406221,"04_1"
"1970-04-14",86.889999,-0.184136266361341,-0.855773629116541,"04_2"
"1970-04-15",86.730003,-0.980059922285479,-0.184136266361341,"04_3"
"1970-04-16",85.879997,-0.244526091448276,-0.980059922285479,"04_4"
"1970-04-17",85.669998,0.186767834405677,-0.244526091448276,"04_5"
"1970-04-20",85.830002,-0.524298018774356,0.186767834405677,"04_1"
